ep,temp,t_real,checks
6757934,0.50,38,3:80.0
6757946,0.50,7,3:18.0
6757962,0.50,10,1:16.0
6758126,0.50,7,3:18.0
6758236,0.50,29,3:62.0
6758246,0.50,20,3:44.0
6758474,0.50,2,0:4.0
6758626,0.50,20,3:44.0
6758644,0.50,10,1:16.0
6758760,0.50,38,3:80.0
6758774,0.50,7,3:18.0
6758786,0.50,20,3:44.0
6758804,0.50,29,3:62.0
6758848,0.50,7,3:18.0
6758900,0.50,2,1:8.0
6758930,0.50,133,1:20.0
6758964,0.50,29,3:62.0
6759034,0.50,7,3:18.0
6759058,0.50,19,1:28.0
6759294,0.50,29,3:62.0
6759298,0.50,13,1:20.0;3:30.0
6759478,0.50,29,3:62.0
6759536,0.50,7,3:18.0
6759666,0.50,19,1:28.0
6759690,0.50,20,3:44.0
6759724,0.50,2,1:8.0
6759726,0.50,38,3:80.0
6759836,0.50,19,1:28.0
6760112,0.50,13,1:20.0;3:30.0
6760118,0.50,7,3:18.0
6760154,0.50,20,3:44.0
6760186,0.50,29,3:62.0
6760532,0.50,7,3:18.0
6760538,0.50,65,3:134.0
6760792,0.50,38,3:80.0
6760888,0.50,16,3:36.0
6761134,0.50,29,3:62.0
6761278,0.50,7,3:18.0
6761388,0.50,20,3:44.0
6761406,0.50,7,3:18.0
6761468,0.50,40,3:84.0
6761524,0.50,7,3:18.0
6761584,0.50,38,3:80.0
6761664,0.50,7,3:18.0
6761698,0.50,29,3:62.0
6761834,0.50,20,3:44.0
6761840,0.50,7,3:18.0
6761904,0.50,29,3:62.0
6761984,0.50,38,3:80.0
6762054,0.50,11,3:26.0
6762142,0.50,7,3:18.0
6762294,0.50,22,3:48.0
6762312,0.50,13,1:20.0
6762424,0.50,20,3:44.0
6762466,0.50,52,3:108.0
6762540,0.50,7,3:18.0
6762574,0.50,38,3:80.0
6762626,0.50,52,3:108.0
6762688,0.50,29,3:62.0
6762724,0.50,16,3:36.0
6762810,0.50,20,3:44.0
6762850,0.50,20,3:44.0
6762852,0.50,29,3:62.0
6762940,0.50,7,3:18.0
6763048,0.50,16,3:36.0
6763208,0.50,16,1:36.0
6763272,0.50,7,3:18.0
6763310,0.50,29,3:62.0
6763462,0.50,29,3:62.0
6763466,0.50,20,3:44.0
6763490,0.50,29,3:62.0
6763496,0.50,8,3:20.0
6763584,0.50,7,1:12.0
6763666,0.50,40,3:84.0
6763728,0.50,2,0:4.0
6763730,0.50,7,3:18.0
6763894,0.50,29,3:62.0
6764094,0.50,16,3:36.0
6764124,0.50,7,3:18.0
6764352,0.50,16,3:36.0
6764382,0.50,7,3:18.0
6764434,0.50,11,3:26.0
6764554,0.50,7,3:18.0
6764718,0.50,12,1:28.0
6764750,0.50,38,3:80.0
6764880,0.50,7,3:18.0
6764928,0.50,7,3:18.0
6764950,0.50,29,3:62.0
6765098,0.50,16,3:36.0
6765204,0.50,2,0:4.0
6765332,0.50,29,3:62.0
6765334,0.50,7,3:18.0
6765450,0.50,20,3:44.0
6765564,0.50,16,3:36.0
6765732,0.50,11,3:26.0
6765740,0.50,2,0:4.0
6765896,0.50,7,3:18.0
6765956,0.50,29,3:62.0
6765994,0.50,19,1:28.0
6766134,0.50,7,3:18.0
6766188,0.50,16,3:36.0
6766208,0.50,20,3:44.0
6766250,0.50,20,3:44.0
6766356,0.50,8,3:20.0
6766454,0.50,29,3:62.0
6766638,0.50,29,3:62.0
6766804,0.50,7,3:18.0
6767266,0.50,7,3:18.0
6767304,0.50,11,3:26.0
6767554,0.50,16,3:36.0
6768352,0.50,29,3:62.0
6768466,0.50,16,3:36.0
6768524,0.50,16,3:36.0
6768752,0.50,29,3:62.0
6768790,0.50,7,3:18.0
6768894,0.50,7,3:18.0
6768908,0.50,5,1:10.0
6769004,0.50,29,3:62.0
6769098,0.50,7,3:18.0
6769106,0.50,29,3:62.0
6769128,0.50,20,3:44.0
6769168,0.50,40,3:84.0
6769184,0.50,29,3:62.0
6769186,0.50,38,3:80.0
6769300,0.50,25,1:36.0
6769354,0.50,7,3:18.0
6769366,0.50,7,3:18.0
6769368,0.50,29,3:62.0
6769378,0.50,16,3:36.0
6769588,0.50,25,1:36.0
6769598,0.50,198,1:36.0
6769952,0.50,7,3:18.0
6770158,0.50,29,3:62.0
6770248,0.50,8,3:20.0
6770414,0.50,13,1:20.0
6770482,0.50,20,3:44.0
6770488,0.50,7,3:18.0
6770492,0.50,8,3:20.0
6770524,0.50,11,3:26.0
6770552,0.50,10,1:16.0;3:24.0
6770556,0.50,40,3:84.0
6770576,0.50,8,3:20.0
6770830,0.50,38,3:80.0
6770846,0.50,16,3:36.0
6771004,0.50,7,3:18.0
6771182,0.50,7,3:18.0
6771216,0.50,29,3:62.0
6771364,0.50,13,1:20.0
6771382,0.50,29,3:62.0
6771750,0.50,38,3:80.0
6771892,0.50,7,3:18.0
6771908,0.50,29,3:62.0
6772004,0.50,7,3:18.0
6772016,0.50,7,3:18.0
6772052,0.50,19,1:28.0
6772194,0.50,7,3:18.0
6772264,0.50,38,3:80.0
6772488,0.50,7,3:18.0
6772490,0.50,7,3:18.0
6772504,0.50,4,1:8.0
6772562,0.50,7,3:18.0
6772624,0.50,4,0:4.0;3:12.0
6772676,0.50,29,3:62.0
6772694,0.50,38,3:80.0
6772718,0.50,16,3:36.0
6772748,0.50,7,3:18.0
6772870,0.50,16,3:36.0
6773016,0.50,7,3:18.0
6773098,0.50,29,3:62.0
6773116,0.50,16,3:36.0
6773250,0.50,20,3:44.0
6773366,0.50,38,3:80.0
6773404,0.50,38,3:80.0
6773416,0.50,20,3:44.0
6773530,0.50,29,3:62.0
6773786,0.50,4,0:4.0;3:12.0
6773824,0.50,29,3:62.0
6773898,0.50,7,3:18.0
6773910,0.50,29,3:62.0
6773918,0.50,7,3:18.0
6773980,0.50,29,3:62.0
6774002,0.50,8,3:20.0
6774064,0.50,38,3:80.0
6774204,0.50,10,1:16.0
6774272,0.50,20,3:44.0
6774334,0.50,8,3:20.0
6774342,0.50,7,3:18.0
6774354,0.50,38,3:80.0
6774654,0.50,4,1:8.0
6774812,0.50,38,3:80.0
6774992,0.50,7,3:18.0
6775258,0.50,16,3:36.0
6775612,0.50,13,1:20.0
6775662,0.50,29,3:62.0
6775780,0.50,38,3:80.0
6775896,0.50,7,3:18.0
6775944,0.50,29,3:62.0
6776018,0.50,10,1:16.0;3:24.0
6776052,0.50,3,1:10.0
6776134,0.50,7,3:18.0
6776168,0.50,29,3:62.0
6776210,0.50,38,3:80.0
6776226,0.50,7,3:18.0
6776392,0.50,7,3:18.0
6776712,0.50,38,3:80.0
6776762,0.50,29,3:62.0
6776800,0.50,29,3:62.0
6776806,0.50,20,3:44.0
6776872,0.50,16,3:36.0
6776892,0.50,7,3:18.0
6776910,0.50,16,3:36.0
6776932,0.50,7,3:18.0
6776952,0.50,6,1:16.0
6776974,0.50,7,3:18.0
6777008,0.50,16,3:36.0
6777056,0.50,20,3:44.0
6777058,0.50,20,3:44.0
6777060,0.50,10,3:24.0
6777180,0.50,5,1:10.0
6777198,0.50,52,3:108.0
6777232,0.50,38,3:80.0
6777286,0.50,7,3:18.0
6777460,0.50,19,1:28.0
6777474,0.50,7,3:18.0
6777716,0.50,7,3:18.0
6777832,0.50,20,3:44.0
6778034,0.50,20,3:44.0
6778066,0.50,38,3:80.0
6778106,0.50,7,3:18.0
6778132,0.50,10,1:16.0
6778164,0.50,7,3:18.0
6778294,0.50,7,3:18.0
6778296,0.50,10,1:16.0
6778312,0.50,38,3:80.0
6778318,0.50,13,1:20.0
6778342,0.50,38,3:80.0
6778348,0.50,8,3:20.0
6778524,0.50,29,3:62.0
6778544,0.50,52,3:108.0
6778548,0.50,29,3:62.0
6778560,0.50,16,3:36.0
6778588,0.50,7,3:18.0
6778642,0.50,7,3:18.0
6778656,0.50,20,3:44.0
6778864,0.50,29,3:62.0
6779098,0.50,7,3:18.0
6779224,0.50,20,3:44.0
6779354,0.50,16,3:36.0
6779420,0.50,38,3:80.0
6779430,0.50,7,3:18.0
6779622,0.50,16,3:36.0
6779642,0.50,13,1:20.0
6779734,0.50,4,1:8.0
6779738,0.50,16,3:36.0
6779834,0.50,29,3:62.0
6780026,0.50,29,3:62.0
6780096,0.50,11,3:26.0
6780150,0.50,7,3:18.0
6780178,0.50,4,1:8.0
6780208,0.50,8,3:20.0
6780406,0.50,7,3:18.0
6780428,0.50,7,3:18.0
6780582,0.50,10,3:24.0
6780628,0.50,38,3:80.0
6780740,0.50,7,3:18.0
6780898,0.50,16,3:36.0
6780930,0.50,29,3:62.0
6781008,0.50,7,3:18.0
6781090,0.50,29,3:62.0
6781092,0.50,29,3:62.0
6781196,0.50,7,3:18.0
6781202,0.50,10,3:24.0
6781230,0.50,7,3:18.0
6781360,0.50,29,3:62.0
6781402,0.50,38,3:80.0
6781440,0.50,7,3:18.0
6781594,0.50,38,3:80.0
6781648,0.50,38,3:80.0
6781680,0.50,29,3:62.0
6781764,0.50,16,3:36.0
6781786,0.50,38,3:80.0
6781812,0.50,10,3:24.0
6781852,0.50,16,3:36.0
6781872,0.50,16,3:36.0
6781918,0.50,29,3:62.0
6781942,0.50,25,1:36.0
6782082,0.50,16,3:36.0
6782144,0.50,7,3:18.0
6782164,0.50,38,3:80.0
6782194,0.50,29,3:62.0
6782216,0.50,8,3:20.0
6782292,0.50,20,3:44.0
6782396,0.50,25,1:36.0
6782412,0.50,4,1:8.0
6782484,0.50,7,3:18.0
6782632,0.50,29,3:62.0
6782658,0.50,38,3:80.0
6782674,0.50,7,3:18.0
6782692,0.50,10,1:16.0;3:24.0
6782702,0.50,7,3:18.0
6782770,0.50,29,3:62.0
6782904,0.50,29,3:62.0
6783072,0.50,29,3:62.0
6783074,0.50,19,1:28.0
6783270,0.50,29,3:62.0
6783354,0.50,16,3:36.0
6783360,0.50,29,3:62.0
6783412,0.50,29,3:62.0
6783688,0.50,29,3:62.0
6783714,0.50,29,3:62.0
6783752,0.50,7,3:18.0
6783794,0.50,7,3:18.0
6783818,0.50,38,3:80.0
6783858,0.50,16,3:36.0
6783942,0.50,25,1:36.0
6784010,0.50,29,3:62.0
6784152,0.50,29,3:62.0
6784260,0.50,29,3:62.0
6784290,0.50,16,3:36.0
6784302,0.50,7,3:18.0
6784402,0.50,38,3:80.0
6784404,0.50,22,3:48.0
6784426,0.50,29,3:62.0
6784476,0.50,19,1:28.0
6784560,0.50,16,3:36.0
6784706,0.50,29,3:62.0
6784792,0.50,7,3:18.0
6784838,0.50,29,3:62.0
6784942,0.50,38,3:80.0
6785002,0.50,7,3:18.0
6785034,0.50,7,3:18.0
6785072,0.50,13,3:30.0
6785100,0.50,38,3:80.0
6785108,0.50,7,3:18.0
6785118,0.50,7,3:18.0
6785182,0.50,29,3:62.0
6785196,0.50,19,1:28.0
6785212,0.50,22,3:48.0
6785502,0.50,29,3:62.0
6785604,0.50,19,1:28.0
6785624,0.50,7,3:18.0
6785682,0.50,19,1:28.0
6786064,0.50,7,3:18.0
6786130,0.50,52,3:108.0
6786272,0.50,20,3:44.0
6786356,0.50,29,3:62.0
6786466,0.50,7,3:18.0
6786638,0.50,16,3:36.0
6786644,0.50,10,3:24.0
6786718,0.50,38,3:80.0
6786868,0.50,38,3:80.0
6787016,0.50,29,3:62.0
6787034,0.50,16,3:36.0
6787050,0.50,11,3:26.0
6787132,0.50,10,3:24.0
6787150,0.50,38,3:80.0
6787168,0.50,29,3:62.0
6787200,0.50,38,3:80.0
6787222,0.50,19,1:28.0
6787224,0.50,4,1:12.0
6787380,0.50,29,3:62.0
6787424,0.50,29,3:62.0
6787434,0.50,38,3:80.0
6787670,0.50,2,1:8.0
6787906,0.50,38,3:80.0
6787928,0.50,7,3:18.0
6788022,0.50,7,3:18.0
6788032,0.50,4,1:8.0
6788128,0.50,13,1:20.0
6788276,0.50,7,3:18.0
6788296,0.50,11,3:26.0
6788538,0.50,29,3:62.0
6788556,0.50,29,3:62.0
6788628,0.50,28,3:60.0
6788768,0.50,11,3:26.0
6788776,0.50,29,3:62.0
6788798,0.50,7,3:18.0
6788968,0.50,7,3:18.0
6788984,0.50,38,3:80.0
6789012,0.50,38,3:80.0
6789074,0.50,7,3:18.0
6789206,0.50,7,3:18.0
6789226,0.50,52,3:108.0
6789318,0.50,13,1:20.0;3:30.0
6789336,0.50,7,3:18.0
6789426,0.50,29,3:62.0
6789860,0.50,16,3:36.0
6790096,0.50,7,3:18.0
6790170,0.50,7,3:18.0
6790206,0.50,29,3:62.0
6790304,0.50,29,3:62.0
6790394,0.50,7,3:18.0
6790448,0.50,10,3:24.0
6790490,0.50,16,3:36.0
6790496,0.50,29,3:62.0
6790600,0.50,7,3:18.0
6790620,0.50,7,3:18.0
6790758,0.50,7,3:18.0
6790764,0.50,8,3:20.0
6791002,0.50,16,3:36.0
6791288,0.50,16,3:36.0
6791324,0.50,38,3:80.0
6791340,0.50,7,3:18.0
6791364,0.50,16,3:36.0
6791506,0.50,7,3:18.0
6791520,0.50,16,3:36.0
6791578,0.50,11,3:26.0
6791612,0.50,7,3:18.0
6791762,0.50,38,3:80.0
6791944,0.50,38,3:80.0
6791954,0.50,16,3:36.0
6792004,0.50,20,3:44.0
6792008,0.50,7,3:18.0
6792030,0.50,29,3:62.0
6792150,0.50,29,3:62.0
6792190,0.50,38,3:80.0
6792196,0.50,29,3:62.0
6792312,0.50,29,3:62.0
6792386,0.50,38,3:80.0
6792432,0.50,19,1:28.0
6792534,0.50,7,3:18.0
6792652,0.50,29,3:62.0
6792758,0.50,38,3:80.0
6792990,0.50,7,3:18.0
6793032,0.50,7,3:18.0
6793052,0.50,7,3:18.0
6793080,0.50,7,3:18.0
6793166,0.50,38,3:80.0
6793204,0.50,38,3:80.0
6793282,0.50,22,3:48.0
6793352,0.50,38,3:80.0
6793358,0.50,16,3:36.0
6793374,0.50,29,3:62.0
6793408,0.50,16,3:36.0
6793490,0.50,25,1:36.0
6793618,0.50,29,3:62.0
6793754,0.50,8,3:20.0
6793792,0.50,7,3:18.0
6793798,0.50,38,3:80.0
6793816,0.50,7,3:18.0
6794024,0.50,38,3:80.0
6794776,0.50,11,3:26.0
6794854,0.50,7,3:18.0
6795096,0.50,16,3:36.0
6795178,0.50,20,3:44.0
6795182,0.50,38,3:80.0
6795244,0.50,7,3:18.0
6795250,0.50,38,3:80.0
6795340,0.50,7,3:18.0
6795532,0.50,29,3:62.0
6795566,0.50,29,3:62.0
6795780,0.50,7,3:18.0
6795810,0.50,25,1:36.0
6795940,0.50,29,3:62.0
6795962,0.50,38,3:80.0
6795994,0.50,38,3:80.0
6796146,0.50,4,1:8.0
6796160,0.50,6,1:16.0
6796260,0.50,7,3:18.0
6796342,0.50,16,3:36.0
6796348,0.50,16,3:36.0
6796534,0.50,29,3:62.0
6796574,0.50,7,3:18.0
6796590,0.50,38,3:80.0
6796922,0.50,28,3:60.0
6797026,0.50,22,3:48.0
6797086,0.50,16,3:36.0
6797120,0.50,2,0:4.0
6797192,0.50,29,3:62.0
6797282,0.50,29,3:62.0
6797424,0.50,40,3:84.0
6797878,0.50,52,3:108.0
6797916,0.50,29,3:62.0
6797928,0.50,29,3:62.0
6797964,0.50,38,3:80.0
6798118,0.50,20,3:44.0
6798284,0.50,10,1:16.0
6798350,0.50,20,3:44.0
6798426,0.50,25,1:36.0
6798520,0.50,7,3:18.0
6798626,0.50,7,3:18.0
6798642,0.50,38,3:80.0
6798664,0.50,40,3:84.0
6798734,0.50,40,3:84.0
6798842,0.50,29,3:62.0
6799090,0.50,7,3:18.0
6799100,0.50,38,3:80.0
6799336,0.50,7,3:18.0
6799408,0.50,16,3:36.0
6799414,0.50,29,3:62.0
6799438,0.50,10,3:24.0
6799446,0.50,16,3:36.0
6799462,0.50,7,3:18.0
6799488,0.50,20,3:44.0
6799718,0.50,29,3:62.0
6799722,0.50,29,3:62.0
6799774,0.50,29,3:62.0
6799872,0.50,7,3:18.0
6799984,0.50,7,3:18.0
6799986,0.50,38,3:80.0
6800036,0.50,7,3:18.0
6800074,0.50,7,3:18.0
6800174,0.50,52,3:108.0
6800266,0.50,7,3:18.0
6800342,0.50,7,3:18.0
6800438,0.50,20,3:44.0
6800488,0.50,4,1:8.0
6800494,0.50,29,3:62.0
6800554,0.50,38,3:80.0
6800602,0.50,16,3:36.0
6800622,0.50,29,3:62.0
6800638,0.50,7,3:18.0
6800820,0.50,2,0:4.0
6800836,0.50,29,3:62.0
6800910,0.50,13,1:20.0
6801056,0.50,7,3:18.0
6801062,0.50,7,3:18.0
6801116,0.50,29,3:62.0
6801262,0.50,7,3:18.0
6801294,0.50,25,1:36.0
6801418,0.50,29,3:62.0
6801588,0.50,25,1:36.0
6801712,0.50,2,0:4.0
6801732,0.50,10,1:16.0
6801744,0.50,38,3:80.0
6801822,0.50,29,3:62.0
6801838,0.50,29,3:62.0
6801972,0.50,38,3:80.0
6802026,0.50,38,3:80.0
6802040,0.50,38,3:80.0
6802072,0.50,10,1:16.0
6802094,0.50,29,3:62.0
6802222,0.50,7,3:18.0
6802246,0.50,7,3:18.0
6802336,0.50,29,3:62.0
6802374,0.50,38,3:80.0
6802424,0.50,13,1:20.0
6802450,0.50,16,3:36.0
6802452,0.50,20,3:44.0
6802470,0.50,7,3:18.0
6802552,0.50,7,3:18.0
6802590,0.50,7,3:18.0
6802618,0.50,20,3:44.0
6802632,0.50,20,3:44.0
6802638,0.50,2,1:8.0
6802658,0.50,29,3:62.0
6802674,0.50,16,3:36.0
6802822,0.50,8,3:20.0
6803158,0.50,7,3:18.0
6803174,0.50,29,3:62.0
6803186,0.50,29,3:62.0
6803296,0.50,16,3:36.0
6803318,0.50,7,3:18.0
6803460,0.50,29,3:62.0
6803552,0.50,7,3:18.0
6803680,0.50,38,3:80.0
6803696,0.50,16,3:36.0
6803802,0.50,29,3:62.0
6803860,0.50,38,3:80.0
6803872,0.50,38,3:80.0
6804140,0.50,7,3:18.0
6804226,0.50,16,3:36.0
6804264,0.50,7,3:18.0
6804304,0.50,7,3:18.0
6804318,0.50,7,3:18.0
6804508,0.50,7,3:18.0
6804622,0.50,29,3:62.0
6804702,0.50,7,3:18.0
6804766,0.50,8,3:20.0
6804774,0.50,7,3:18.0
6804896,0.50,29,3:62.0
6804958,0.50,38,3:80.0
6805340,0.50,7,3:18.0
6805404,0.50,7,3:18.0
6805486,0.50,29,3:62.0
6805688,0.50,8,3:20.0
6805758,0.50,7,3:18.0
6805784,0.50,38,3:80.0
6805810,0.50,7,3:18.0
6805972,0.50,7,3:18.0
6806064,0.50,7,3:18.0
6806222,0.50,16,3:36.0
6806296,0.50,16,3:36.0
6806468,0.50,7,3:18.0
6806508,0.50,7,3:18.0
6806692,0.50,16,3:36.0
6806734,0.50,29,3:62.0
6806798,0.50,38,3:80.0
6806834,0.50,29,3:62.0
6807022,0.50,29,3:62.0
6807024,0.50,8,3:20.0
6807142,0.50,7,3:18.0
6807454,0.50,38,3:80.0
6807586,0.50,7,3:18.0
6807616,0.50,29,3:62.0
6807698,0.50,16,3:36.0
6807830,0.50,16,3:36.0
6807870,0.50,7,3:18.0
6807900,0.50,16,3:36.0
6807986,0.50,2,1:8.0
6808106,0.50,29,3:62.0
6808156,0.50,11,3:26.0
6808270,0.50,40,3:84.0
6808404,0.50,29,3:62.0
6808460,0.50,7,3:18.0
6808662,0.50,7,3:18.0
6808744,0.50,7,3:18.0
6808792,0.50,29,3:62.0
6808874,0.50,38,3:80.0
6809046,0.50,19,1:28.0
6809194,0.50,7,3:18.0
6809196,0.50,29,3:62.0
6809200,0.50,7,3:18.0
6809358,0.50,29,3:62.0
6809538,0.50,25,1:36.0
6809544,0.50,16,3:36.0
6809654,0.50,19,1:28.0
6809772,0.50,7,3:18.0
6809792,0.50,13,3:30.0
6809862,0.50,7,3:18.0
6809968,0.50,106,1:16.0
6810030,0.50,7,3:18.0
6810106,0.50,29,3:62.0
6810150,0.50,10,1:16.0
6810226,0.50,29,3:62.0
6810260,0.50,29,3:62.0
6810322,0.50,19,1:28.0
6810410,0.50,7,3:18.0
6810442,0.50,20,3:44.0
6810466,0.50,16,1:36.0
6810810,0.50,38,3:80.0
6810956,0.50,38,3:80.0
6811170,0.50,10,1:16.0
6811270,0.50,29,3:62.0
6811378,0.50,29,3:62.0
6811472,0.50,7,3:18.0
6811476,0.50,29,3:62.0
6811596,0.50,7,3:18.0
6811632,0.50,38,3:80.0
6811662,0.50,50,3:104.0
6811698,0.50,7,3:18.0
6811788,0.50,7,3:18.0
6811794,0.50,7,3:18.0
6811798,0.50,29,3:62.0
6811960,0.50,16,3:36.0
6812038,0.50,7,3:18.0
6812294,0.50,7,3:18.0
6812382,0.50,38,3:80.0
6812484,0.50,29,3:62.0
6812538,0.50,10,1:16.0;3:24.0
6812666,0.50,7,3:18.0
6812712,0.50,7,3:18.0
6812734,0.50,38,3:80.0
6812884,0.50,19,1:28.0
6812910,0.50,52,3:108.0
6812988,0.50,38,3:80.0
6813248,0.50,12,1:28.0
6813268,0.50,29,3:62.0
6813270,0.50,38,3:80.0
6813354,0.50,2,1:8.0
6813398,0.50,19,1:28.0
6813416,0.50,4,1:8.0
6813428,0.50,16,3:36.0
6813456,0.50,7,3:18.0
6813514,0.50,52,3:108.0
6813548,0.50,29,3:62.0
6813644,0.50,20,3:44.0
6813704,0.50,7,3:18.0
6813912,0.50,38,3:80.0
6813918,0.50,16,3:36.0
6813972,0.50,8,3:20.0
6814014,0.50,4,1:8.0
6814084,0.50,20,3:44.0
6814158,0.50,29,3:62.0
6814344,0.50,8,3:20.0
6814376,0.50,29,3:62.0
6814388,0.50,38,3:80.0
6814442,0.50,4,1:12.0
6814494,0.50,19,1:28.0
6814502,0.50,38,3:80.0
6814732,0.50,19,1:28.0
6814804,0.50,38,3:80.0
6814810,0.50,7,3:18.0
6814814,0.50,2,0:4.0
6814846,0.50,16,1:36.0
6814916,0.50,29,3:62.0
6814952,0.50,29,3:62.0
6814970,0.50,8,3:20.0
6814982,0.50,25,1:36.0;3:54.0
6815088,0.50,7,3:18.0
6815168,0.50,7,3:18.0
6815228,0.50,16,1:36.0
6815274,0.50,38,3:80.0
6815354,0.50,20,3:44.0
6815368,0.50,29,3:62.0
6815446,0.50,20,3:44.0
6815488,0.50,38,3:80.0
6815524,0.50,38,3:80.0
6815586,0.50,7,3:18.0
6815684,0.50,16,3:36.0
6815708,0.50,11,3:26.0
6815820,0.50,2,0:4.0
6815842,0.50,38,3:80.0
6815918,0.50,13,1:20.0
6816076,0.50,11,3:26.0
6816110,0.50,11,3:26.0
6816172,0.50,7,3:18.0
6816248,0.50,38,3:80.0
6816400,0.50,7,3:18.0
6816422,0.50,16,3:36.0
6816464,0.50,11,3:26.0
6816712,0.50,7,3:18.0
6816760,0.50,29,3:62.0
6816766,0.50,7,3:18.0
6816922,0.50,7,3:18.0
6817006,0.50,7,3:18.0
6817352,0.50,38,3:80.0
6817536,0.50,7,3:18.0
6817566,0.50,29,3:62.0
6817732,0.50,29,3:62.0
6817746,0.50,7,3:18.0
6817886,0.50,7,3:18.0
6818124,0.50,7,3:18.0
6818288,0.50,16,3:36.0
6818292,0.50,38,3:80.0
6818416,0.50,16,3:36.0
6818486,0.50,16,3:36.0
6818578,0.50,38,3:80.0
6818822,0.50,7,3:18.0
6819002,0.50,7,3:18.0
6819344,0.50,25,1:36.0
6819362,0.50,38,3:80.0
6819390,0.50,40,3:84.0
6819532,0.50,29,3:62.0
6819622,0.50,7,3:18.0
6819646,0.50,25,1:36.0
6819906,0.50,19,1:28.0
6819994,0.50,38,3:80.0
6820026,0.50,25,1:36.0;3:54.0
6820068,0.50,7,3:18.0
6820076,0.50,7,3:18.0
6820120,0.50,4,1:8.0;3:12.0
6820200,0.50,16,3:36.0
6820394,0.50,29,3:62.0
6820460,0.50,29,3:62.0
6820536,0.50,10,3:24.0
6820604,0.50,10,3:24.0
6820616,0.50,16,3:36.0
6820620,0.50,7,3:18.0
6820748,0.50,11,3:26.0
6820840,0.50,28,3:60.0
6820858,0.50,4,1:8.0;3:12.0
6820956,0.50,38,3:80.0
6821158,0.50,7,3:18.0
6821216,0.50,29,3:62.0
6821374,0.50,7,3:18.0
6821500,0.50,29,3:62.0
6821652,0.50,7,3:18.0
6821806,0.50,198,1:36.0
6822186,0.50,7,3:18.0
6822334,0.50,20,3:44.0
6822534,0.50,29,3:62.0
6822612,0.50,7,3:18.0
6822620,0.50,29,3:62.0
6822724,0.50,20,3:44.0
6822800,0.50,20,3:44.0
6822840,0.50,38,3:80.0
6823094,0.50,38,3:80.0
6823130,0.50,38,3:80.0
6823172,0.50,38,3:80.0
6823230,0.50,20,3:44.0
6823430,0.50,29,3:62.0
6823604,0.50,11,3:26.0
6823636,0.50,4,1:8.0;3:12.0
6823774,0.50,38,3:80.0
6823784,0.50,7,3:18.0
6823954,0.50,7,3:18.0
6823968,0.50,10,3:24.0
6824058,0.50,11,3:26.0
6824168,0.50,52,3:108.0
6824184,0.50,7,3:18.0
6824298,0.50,20,3:44.0
6824370,0.50,29,3:62.0
6824384,0.50,8,3:20.0
6824562,0.50,10,3:24.0
6824588,0.50,7,3:18.0
6824614,0.50,38,3:80.0
6824690,0.50,16,3:36.0
6824802,0.50,29,3:62.0
6824914,0.50,10,3:24.0
6824922,0.50,10,3:24.0
6824960,0.50,7,3:18.0
6825038,0.50,38,3:80.0
6825268,0.50,10,1:16.0
6825330,0.50,52,3:108.0
6825448,0.50,7,3:18.0
6825588,0.50,13,1:20.0
6825708,0.50,2,1:8.0
6825732,0.50,7,3:18.0
6825884,0.50,20,3:44.0
6825900,0.50,29,3:62.0
6825924,0.50,38,3:80.0
6826014,0.50,7,3:18.0
6826058,0.50,7,3:18.0
6826060,0.50,38,3:80.0
6826100,0.50,19,1:28.0
6826112,0.50,29,3:62.0
6826178,0.50,7,3:18.0
6826264,0.50,7,3:18.0
6826334,0.50,7,3:18.0
6826594,0.50,16,3:36.0
6826712,0.50,7,3:18.0
6826768,0.50,16,3:36.0
6827046,0.50,16,3:36.0
6827356,0.50,20,3:44.0
6827406,0.50,38,3:80.0
6827448,0.50,11,3:26.0
6827488,0.50,29,3:62.0
6827560,0.50,7,3:18.0
6827754,0.50,6,1:16.0
6827768,0.50,28,3:60.0
6827960,0.50,19,1:28.0
6827984,0.50,7,3:18.0
6828068,0.50,38,3:80.0
6828086,0.50,7,3:18.0
6828128,0.50,7,3:18.0
6828152,0.50,19,1:28.0
6828182,0.50,16,3:36.0
6828194,0.50,7,3:18.0
6828206,0.50,38,3:80.0
6828296,0.50,7,3:18.0
6828326,0.50,38,3:80.0
6828346,0.50,7,3:18.0
6828388,0.50,29,3:62.0
6828404,0.50,10,3:24.0
6828456,0.50,7,3:18.0
6828464,0.50,7,3:18.0
6828604,0.50,52,3:108.0
6828644,0.50,12,1:28.0
6828686,0.50,29,3:62.0
6828702,0.50,38,3:80.0
6828782,0.50,38,3:80.0
6828810,0.50,10,3:24.0
6828980,0.50,11,3:26.0
6828988,0.50,19,1:28.0
6829120,0.50,7,3:18.0
6829140,0.50,7,3:18.0
6829316,0.50,19,1:28.0
6829432,0.50,38,3:80.0
6829458,0.50,16,1:36.0
6829514,0.50,7,3:18.0
6829590,0.50,40,3:84.0
6829708,0.50,11,3:26.0
6829852,0.50,7,3:18.0
6829960,0.50,19,1:28.0
6830156,0.50,20,3:44.0
6830240,0.50,7,3:18.0
6830364,0.50,29,3:62.0
6830434,0.50,13,3:30.0
6830456,0.50,38,3:80.0
6830540,0.50,5,1:10.0;3:14.0
6831158,0.50,29,3:62.0
6831198,0.50,20,3:44.0
6831208,0.50,38,3:80.0
6831326,0.50,38,3:80.0
6831362,0.50,7,3:18.0
6831450,0.50,7,3:18.0
6831604,0.50,38,3:80.0
